Time, Num Carriers, CC CE, CC RE, #H C , #El C, #Ex C, #Ex D
0.000000, 0, 0, 0, 0, 0, 1, 0 
0.000000, 0, 0, 0, 0, 0, 2, 0 
0.000000, 2, 0, 0, 0, 0, 2, 1 
0.000000, 2, 0, 0, 0, 0, 3, 1 
0.000000, 2, 0, 0, 0, 0, 4, 1 
0.000000, 2, 0, 0, 0, 0, 5, 1 
0.000000, 4, 0, 0, 0, 0, 5, 2 
0.000000, 4, 0, 0, 0, 0, 6, 2 
0.000000, 6, 0, 0, 0, 0, 6, 3 
0.000000, 6, 0, 0, 0, 0, 7, 3 
0.000000, 8, 0, 0, 0, 0, 7, 4 
0.000000, 8, 0, 0, 0, 0, 8, 4 
0.000000, 10, 0, 0, 0, 0, 8, 5 
0.000000, 10, 0, 0, 0, 0, 9, 5 
0.000000, 10, 0, 0, 0, 0, 10, 5 
0.000000, 12, 0, 0, 0, 0, 10, 6 
0.000000, 12, 0, 0, 0, 0, 11, 6 
0.000000, 12, 0, 0, 0, 0, 12, 6 
0.000000, 14, 0, 0, 0, 0, 12, 7 
0.000000, 14, 0, 0, 0, 0, 13, 7 
0.000000, 14, 0, 0, 0, 0, 14, 7 
0.000000, 14, 0, 0, 0, 0, 15, 7 
0.000000, 16, 0, 0, 0, 0, 15, 8 
0.000000, 16, 0, 0, 0, 0, 16, 8 
0.000000, 18, 0, 0, 0, 0, 16, 9 
0.000000, 18, 0, 0, 0, 0, 17, 9 
0.000000, 18, 0, 0, 0, 0, 18, 9 
0.000000, 20, 0, 0, 0, 0, 18, 10 
0.000000, 20, 0, 0, 0, 0, 19, 10 
0.000000, 20, 0, 0, 0, 0, 20, 10 
0.000000, 20, 0, 0, 0, 0, 21, 10 
0.000000, 20, 0, 0, 0, 0, 22, 10 
0.000000, 20, 0, 0, 0, 0, 23, 10 
0.000000, 22, 0, 0, 0, 0, 23, 11 
0.000000, 22, 0, 0, 0, 0, 24, 11 
0.000000, 24, 0, 0, 0, 0, 24, 12 
0.000000, 24, 0, 0, 0, 0, 25, 12 
0.000000, 26, 0, 0, 0, 0, 25, 13 
0.000000, 26, 0, 0, 0, 0, 26, 13 
0.000000, 26, 0, 0, 0, 0, 27, 13 
0.000000, 28, 0, 0, 0, 0, 27, 14 
0.000000, 28, 0, 0, 0, 0, 28, 14 
0.000000, 28, 0, 0, 0, 0, 29, 14 
0.000000, 30, 0, 0, 0, 0, 29, 15 
0.000000, 30, 0, 0, 0, 0, 30, 15 
0.000000, 32, 0, 0, 0, 0, 30, 16 
0.000000, 32, 0, 0, 0, 0, 31, 16 
0.000000, 32, 0, 0, 0, 0, 32, 16 
0.000000, 34, 0, 0, 0, 0, 32, 17 
0.000000, 34, 0, 0, 0, 0, 33, 17 
0.000000, 34, 0, 0, 0, 0, 34, 17 
0.000000, 34, 0, 0, 0, 0, 35, 17 
0.000000, 34, 0, 0, 0, 0, 36, 17 
0.000000, 34, 0, 0, 0, 0, 37, 17 
0.000000, 36, 0, 0, 0, 0, 37, 18 
0.000000, 36, 0, 0, 0, 0, 38, 18 
0.000000, 36, 0, 0, 0, 0, 39, 18 
0.000000, 38, 0, 0, 0, 0, 39, 19 
0.000000, 38, 0, 0, 0, 0, 40, 19 
0.000000, 40, 0, 0, 0, 0, 40, 20 
0.000000, 40, 0, 0, 0, 0, 41, 20 
0.000000, 40, 0, 0, 0, 0, 42, 20 
0.000000, 42, 0, 0, 0, 0, 42, 21 
0.000000, 42, 0, 0, 0, 0, 43, 21 
0.000000, 42, 0, 0, 0, 0, 44, 21 
0.000000, 42, 0, 0, 0, 0, 45, 21 
0.000000, 44, 0, 0, 0, 0, 45, 22 
0.000000, 44, 0, 0, 0, 0, 46, 22 
0.000000, 44, 0, 0, 0, 0, 47, 22 
0.000000, 44, 0, 0, 0, 0, 48, 22 
0.000000, 44, 0, 0, 0, 0, 49, 22 
0.000000, 46, 0, 0, 0, 0, 49, 23 
0.000000, 46, 0, 0, 0, 0, 50, 23 
0.000000, 46, 0, 0, 0, 0, 51, 23 
0.000000, 46, 0, 0, 0, 0, 52, 23 
0.000000, 46, 0, 0, 0, 0, 53, 23 
0.000000, 48, 0, 0, 0, 0, 53, 24 
0.000000, 48, 0, 0, 0, 0, 54, 24 
0.000000, 50, 0, 0, 0, 0, 54, 25 
0.000000, 50, 0, 0, 0, 0, 55, 25 
0.000000, 52, 0, 0, 0, 0, 55, 26 
0.000000, 52, 0, 0, 0, 0, 56, 26 
0.000000, 52, 0, 0, 0, 0, 57, 26 
0.000000, 52, 0, 0, 0, 0, 58, 26 
0.000000, 52, 0, 0, 0, 0, 59, 26 
0.000000, 52, 0, 0, 0, 0, 60, 26 
0.000000, 54, 0, 0, 0, 0, 60, 27 
0.000000, 54, 0, 0, 0, 0, 61, 27 
0.000000, 54, 0, 0, 0, 0, 62, 27 
0.000000, 54, 0, 0, 0, 0, 63, 27 
0.000000, 54, 0, 0, 0, 0, 64, 27 
0.000000, 54, 0, 0, 0, 0, 65, 27 
0.000000, 54, 0, 0, 0, 0, 66, 27 
0.000000, 54, 0, 0, 0, 0, 67, 27 
0.000000, 54, 0, 0, 0, 0, 68, 27 
0.000000, 54, 0, 0, 0, 0, 69, 27 
0.000000, 56, 0, 0, 0, 0, 69, 28 
0.000000, 56, 0, 0, 0, 0, 70, 28 
0.000000, 56, 0, 0, 0, 0, 71, 28 
0.000000, 56, 0, 0, 0, 0, 72, 28 
0.000000, 58, 0, 0, 0, 0, 72, 29 
0.000000, 58, 0, 0, 0, 0, 73, 29 
0.000000, 60, 0, 0, 0, 0, 73, 30 
0.000000, 60, 0, 0, 0, 0, 74, 30 
0.000000, 60, 0, 0, 0, 0, 75, 30 
0.000000, 60, 0, 0, 0, 0, 76, 30 
0.000000, 62, 0, 0, 0, 0, 76, 31 
0.000000, 62, 0, 0, 0, 0, 77, 31 
0.000000, 62, 0, 0, 0, 0, 78, 31 
0.000000, 64, 0, 0, 0, 0, 78, 32 
0.000000, 64, 0, 0, 0, 0, 79, 32 
0.000000, 64, 0, 0, 0, 0, 80, 32 
0.000000, 64, 0, 0, 0, 0, 81, 32 
0.000000, 64, 0, 0, 0, 0, 82, 32 
0.000000, 66, 0, 0, 0, 0, 82, 33 
0.000000, 66, 0, 0, 0, 0, 83, 33 
0.000000, 66, 0, 0, 0, 0, 84, 33 
0.000000, 68, 0, 0, 0, 0, 84, 34 
0.000000, 68, 0, 0, 0, 0, 85, 34 
